time,gFx,gFy,gFz
2024-01-01 15:3:49.0820,0.064,-0.795,-0.624,1.013
2024-01-01 15:3:49.0830,0.064,-0.795,-0.624,1.013
2024-01-01 15:3:49.0910,0.032,-0.794,-0.692,1.054
2024-01-01 15:3:49.1010,0.029,-0.798,-0.705,1.065
2024-01-01 15:3:49.1110,0.049,-0.797,-0.684,1.051
2024-01-01 15:3:49.1210,0.065,-0.79,-0.674,1.04
2024-01-01 15:3:49.1310,0.092,-0.788,-0.678,1.044
2024-01-01 15:3:49.1410,0.118,-0.782,-0.676,1.04
2024-01-01 15:3:49.1510,0.128,-0.773,-0.654,1.021
2024-01-01 15:3:49.1610,0.127,-0.768,-0.638,1.006
2024-01-01 15:3:49.1810,0.096,-0.752,-0.658,1.004
2024-01-01 15:3:49.1820,0.096,-0.752,-0.658,1.004
2024-01-01 15:3:49.1900,0.09,-0.751,-0.663,1.006
2024-01-01 15:3:49.2000,0.088,-0.745,-0.66,0.999
2024-01-01 15:3:49.2100,0.095,-0.735,-0.658,0.991
2024-01-01 15:3:49.2200,0.102,-0.73,-0.658,0.988
2024-01-01 15:3:49.2310,0.103,-0.727,-0.655,0.984
2024-01-01 15:3:49.2400,0.103,-0.731,-0.648,0.982
2024-01-01 15:3:49.2500,0.096,-0.732,-0.646,0.981
2024-01-01 15:3:49.2600,0.079,-0.728,-0.651,0.98
2024-01-01 15:3:49.2810,0.035,-0.707,-0.655,0.964
2024-01-01 15:3:49.2810,0.035,-0.707,-0.655,0.964
2024-01-01 15:3:49.2900,0.003,-0.672,-0.666,0.946
2024-01-01 15:3:49.3010,-0.01,-0.636,-0.668,0.922
2024-01-01 15:3:49.3100,0.003,-0.614,-0.675,0.912
2024-01-01 15:3:49.3200,0.018,-0.588,-0.694,0.91
2024-01-01 15:3:49.3310,0.039,-0.57,-0.713,0.914
2024-01-01 15:3:49.3400,0.07,-0.566,-0.706,0.908
2024-01-01 15:3:49.3500,0.098,-0.575,-0.696,0.908
2024-01-01 15:3:49.3600,0.105,-0.585,-0.7,0.918
2024-01-01 15:3:49.3830,0.101,-0.598,-0.718,0.94
2024-01-01 15:3:49.3830,0.101,-0.598,-0.718,0.94
2024-01-01 15:3:49.3890,0.106,-0.621,-0.703,0.944
2024-01-01 15:3:49.3990,0.117,-0.651,-0.686,0.953
2024-01-01 15:3:49.4090,0.13,-0.681,-0.685,0.975
2024-01-01 15:3:49.4190,0.149,-0.714,-0.697,1.009
2024-01-01 15:3:49.4300,0.166,-0.748,-0.701,1.038
2024-01-01 15:3:49.4390,0.186,-0.777,-0.701,1.063
2024-01-01 15:3:49.4490,0.205,-0.79,-0.711,1.082
2024-01-01 15:3:49.4790,0.247,-0.787,-0.758,1.12
2024-01-01 15:3:49.4800,0.247,-0.787,-0.758,1.12
2024-01-01 15:3:49.4800,0.247,-0.787,-0.758,1.12
2024-01-01 15:3:49.4890,0.249,-0.783,-0.761,1.12
2024-01-01 15:3:49.4990,0.243,-0.779,-0.771,1.123
2024-01-01 15:3:49.5090,0.236,-0.775,-0.782,1.126
2024-01-01 15:3:49.5190,0.232,-0.766,-0.784,1.12
2024-01-01 15:3:49.5300,0.231,-0.761,-0.787,1.119
2024-01-01 15:3:49.5390,0.234,-0.758,-0.789,1.119
2024-01-01 15:3:49.5490,0.233,-0.759,-0.78,1.113
2024-01-01 15:3:49.5810,0.212,-0.761,-0.733,1.078
2024-01-01 15:3:49.5810,0.212,-0.761,-0.733,1.078
2024-01-01 15:3:49.5820,0.212,-0.761,-0.733,1.078
2024-01-01 15:3:49.5880,0.202,-0.753,-0.729,1.067
2024-01-01 15:3:49.5990,0.186,-0.738,-0.733,1.057
2024-01-01 15:3:49.6080,0.181,-0.713,-0.722,1.031
2024-01-01 15:3:49.6180,0.188,-0.683,-0.69,0.989
2024-01-01 15:3:49.6280,0.19,-0.649,-0.646,0.935
2024-01-01 15:3:49.6380,0.18,-0.607,-0.626,0.89
2024-01-01 15:3:49.6480,0.173,-0.555,-0.622,0.851
2024-01-01 15:3:49.6790,0.171,-0.405,-0.528,0.687
2024-01-01 15:3:49.6790,0.171,-0.405,-0.528,0.687
2024-01-01 15:3:49.6800,0.171,-0.405,-0.528,0.687
2024-01-01 15:3:49.6870,0.147,-0.35,-0.571,0.686
2024-01-01 15:3:49.6990,0.135,-0.312,-0.632,0.718
2024-01-01 15:3:49.7070,0.121,-0.292,-0.644,0.717
2024-01-01 15:3:49.7180,0.108,-0.295,-0.635,0.708
2024-01-01 15:3:49.7270,0.091,-0.334,-0.638,0.726
2024-01-01 15:3:49.7380,0.077,-0.397,-0.661,0.775
2024-01-01 15:3:49.7480,0.066,-0.468,-0.697,0.842
2024-01-01 15:3:49.7570,0.057,-0.542,-0.723,0.905
2024-01-01 15:3:49.7810,0.091,-0.656,-0.746,0.998
2024-01-01 15:3:49.7810,0.091,-0.656,-0.746,0.998
2024-01-01 15:3:49.7870,0.132,-0.714,-0.769,1.058
2024-01-01 15:3:49.7990,0.184,-0.777,-0.778,1.115
2024-01-01 15:3:49.8070,0.237,-0.825,-0.769,1.152
2024-01-01 15:3:49.8170,0.267,-0.849,-0.758,1.169
2024-01-01 15:3:49.8270,0.247,-0.865,-0.748,1.17
2024-01-01 15:3:49.8370,0.196,-0.887,-0.753,1.18
2024-01-01 15:3:49.8470,0.146,-0.897,-0.764,1.187
2024-01-01 15:3:49.8620,0.11,-0.901,-0.768,1.189
2024-01-01 15:3:49.8800,0.125,-0.875,-0.795,1.189
2024-01-01 15:3:49.8800,0.125,-0.875,-0.795,1.189
2024-01-01 15:3:49.8860,0.158,-0.835,-0.821,1.182
2024-01-01 15:3:49.8990,0.189,-0.798,-0.844,1.177
2024-01-01 15:3:49.9060,0.213,-0.768,-0.845,1.162
2024-01-01 15:3:49.9170,0.22,-0.739,-0.824,1.128
2024-01-01 15:3:49.9260,0.197,-0.701,-0.798,1.08
2024-01-01 15:3:49.9360,0.184,-0.648,-0.755,1.012
2024-01-01 15:3:49.9460,0.174,-0.614,-0.722,0.964
2024-01-01 15:3:49.9560,0.165,-0.598,-0.729,0.957
2024-01-01 15:3:49.9800,0.147,-0.533,-0.758,0.938
2024-01-01 15:3:49.9810,0.147,-0.533,-0.758,0.938
2024-01-01 15:3:49.9860,0.096,-0.55,-0.806,0.98
2024-01-01 15:3:49.9980,0.083,-0.566,-0.814,0.995
2024-01-01 15:3:50.0060,0.135,-0.603,-0.785,0.999
2024-01-01 15:3:50.0160,0.14,-0.672,-0.745,1.013
2024-01-01 15:3:50.0260,0.136,-0.713,-0.727,1.027
2024-01-01 15:3:50.0360,0.14,-0.701,-0.74,1.029
2024-01-01 15:3:50.0460,0.107,-0.719,-0.792,1.075
2024-01-01 15:3:50.0610,0.019,-0.807,-0.826,1.155
2024-01-01 15:3:50.0770,-0.075,-0.982,-0.661,1.186
2024-01-01 15:3:50.0770,-0.075,-0.982,-0.661,1.186
2024-01-01 15:3:50.0850,-0.075,-1.063,-0.591,1.219
2024-01-01 15:3:50.0950,-0.069,-1.064,-0.558,1.203
2024-01-01 15:3:50.1050,-0.065,-1.038,-0.608,1.205
2024-01-01 15:3:50.1150,-0.067,-1.061,-0.669,1.256
2024-01-01 15:3:50.1250,-0.113,-1.103,-0.676,1.299
2024-01-01 15:3:50.1350,-0.192,-1.09,-0.664,1.291
2024-01-01 15:3:50.1460,-0.279,-1.027,-0.656,1.25
2024-01-01 15:3:50.1550,-0.316,-0.983,-0.71,1.253
2024-01-01 15:3:50.1760,-0.257,-0.894,-0.803,1.229
2024-01-01 15:3:50.1770,-0.257,-0.894,-0.803,1.229
2024-01-01 15:3:50.1850,-0.18,-0.844,-0.804,1.179
2024-01-01 15:3:50.1950,-0.12,-0.788,-0.754,1.097
2024-01-01 15:3:50.2050,-0.13,-0.743,-0.708,1.035
2024-01-01 15:3:50.2140,-0.172,-0.714,-0.694,1.01
2024-01-01 15:3:50.2240,-0.211,-0.684,-0.641,0.961
2024-01-01 15:3:50.2350,-0.247,-0.679,-0.55,0.908
2024-01-01 15:3:50.2460,-0.275,-0.695,-0.461,0.878
2024-01-01 15:3:50.2540,-0.328,-0.731,-0.438,0.913
2024-01-01 15:3:50.2760,-0.402,-0.657,-0.621,0.989
2024-01-01 15:3:50.2770,-0.402,-0.657,-0.621,0.989
2024-01-01 15:3:50.2840,-0.307,-0.63,-0.67,0.97
2024-01-01 15:3:50.2950,-0.226,-0.656,-0.663,0.96
2024-01-01 15:3:50.3040,-0.176,-0.676,-0.684,0.978
2024-01-01 15:3:50.3140,-0.108,-0.658,-0.745,1.0
2024-01-01 15:3:50.3240,-0.036,-0.618,-0.788,1.002
2024-01-01 15:3:50.3340,0.005,-0.574,-0.77,0.96
2024-01-01 15:3:50.3460,0.038,-0.536,-0.75,0.923
2024-01-01 15:3:50.3590,0.07,-0.509,-0.761,0.918
2024-01-01 15:3:50.3760,0.116,-0.495,-0.738,0.896
2024-01-01 15:3:50.3770,0.116,-0.495,-0.738,0.896
2024-01-01 15:3:50.3830,0.131,-0.532,-0.704,0.892
2024-01-01 15:3:50.3930,0.14,-0.57,-0.702,0.915
2024-01-01 15:3:50.4030,0.149,-0.601,-0.723,0.952
2024-01-01 15:3:50.4140,0.16,-0.634,-0.736,0.985
2024-01-01 15:3:50.4230,0.166,-0.66,-0.713,0.986
2024-01-01 15:3:50.4340,0.157,-0.692,-0.67,0.976
2024-01-01 15:3:50.4430,0.133,-0.722,-0.623,0.963
2024-01-01 15:3:50.4530,0.109,-0.733,-0.577,0.939
2024-01-01 15:3:50.4790,0.099,-0.685,-0.494,0.85
2024-01-01 15:3:50.4800,0.099,-0.685,-0.494,0.85
2024-01-01 15:3:50.4830,0.111,-0.665,-0.476,0.825
2024-01-01 15:3:50.4930,0.133,-0.657,-0.48,0.824
2024-01-01 15:3:50.5030,0.144,-0.652,-0.5,0.834
2024-01-01 15:3:50.5130,0.14,-0.664,-0.532,0.862
2024-01-01 15:3:50.5230,0.132,-0.694,-0.58,0.914
2024-01-01 15:3:50.5330,0.115,-0.716,-0.647,0.972
2024-01-01 15:3:50.5430,0.089,-0.701,-0.728,1.015
2024-01-01 15:3:50.5580,0.068,-0.681,-0.797,1.051
2024-01-01 15:3:50.5790,0.064,-0.715,-0.787,1.065
2024-01-01 15:3:50.5800,0.064,-0.715,-0.787,1.065
2024-01-01 15:3:50.5820,0.063,-0.757,-0.768,1.08
2024-01-01 15:3:50.5920,0.061,-0.789,-0.782,1.113
2024-01-01 15:3:50.6020,0.043,-0.827,-0.799,1.151
2024-01-01 15:3:50.6120,0.015,-0.856,-0.796,1.169
2024-01-01 15:3:50.6220,-0.022,-0.868,-0.774,1.163
2024-01-01 15:3:50.6320,-0.067,-0.865,-0.751,1.147
2024-01-01 15:3:50.6420,-0.09,-0.876,-0.724,1.14
2024-01-01 15:3:50.6570,-0.087,-0.893,-0.688,1.131
2024-01-01 15:3:50.6760,-0.082,-0.894,-0.64,1.103
2024-01-01 15:3:50.6770,-0.082,-0.894,-0.64,1.103
2024-01-01 15:3:50.6820,-0.089,-0.879,-0.635,1.088
2024-01-01 15:3:50.6920,-0.084,-0.847,-0.631,1.06
2024-01-01 15:3:50.7020,-0.056,-0.798,-0.62,1.012
2024-01-01 15:3:50.7120,-0.015,-0.74,-0.602,0.954
2024-01-01 15:3:50.7220,0.023,-0.684,-0.593,0.906
2024-01-01 15:3:50.7320,0.061,-0.63,-0.603,0.874
2024-01-01 15:3:50.7420,0.1,-0.59,-0.623,0.864
2024-01-01 15:3:50.7570,0.14,-0.575,-0.624,0.86
2024-01-01 15:3:50.7790,0.2,-0.62,-0.577,0.87
2024-01-01 15:3:50.7800,0.2,-0.62,-0.577,0.87
2024-01-01 15:3:50.7810,0.185,-0.657,-0.604,0.911
2024-01-01 15:3:50.7910,0.14,-0.698,-0.667,0.976
2024-01-01 15:3:50.8010,0.039,-0.755,-0.726,1.048
2024-01-01 15:3:50.8120,-0.067,-0.774,-0.773,1.096
2024-01-01 15:3:50.8210,-0.166,-0.747,-0.799,1.106
2024-01-01 15:3:50.8310,-0.217,-0.691,-0.834,1.105
2024-01-01 15:3:50.8410,-0.201,-0.65,-0.869,1.104
2024-01-01 15:3:50.8560,-0.153,-0.639,-0.859,1.081
2024-01-01 15:3:50.8790,-0.115,-0.628,-0.761,0.993
2024-01-01 15:3:50.8800,-0.115,-0.628,-0.761,0.993
2024-01-01 15:3:50.8810,-0.146,-0.612,-0.797,1.015
2024-01-01 15:3:50.8910,-0.186,-0.594,-0.837,1.043
2024-01-01 15:3:50.9010,-0.212,-0.604,-0.833,1.051
2024-01-01 15:3:50.9110,-0.205,-0.619,-0.812,1.041
2024-01-01 15:3:50.9210,-0.171,-0.639,-0.795,1.034
2024-01-01 15:3:50.9310,-0.138,-0.669,-0.767,1.027
2024-01-01 15:3:50.9410,-0.128,-0.703,-0.725,1.018
2024-01-01 15:3:50.9510,-0.146,-0.736,-0.688,1.018
2024-01-01 15:3:50.9780,-0.216,-0.675,-0.656,0.966
2024-01-01 15:3:50.9790,-0.216,-0.675,-0.656,0.966
2024-01-01 15:3:50.9800,-0.207,-0.639,-0.629,0.92
2024-01-01 15:3:50.9900,-0.198,-0.68,-0.659,0.967
2024-01-01 15:3:51.0010,-0.24,-0.73,-0.727,1.058
2024-01-01 15:3:51.0110,-0.271,-0.65,-0.764,1.039
2024-01-01 15:3:51.0200,-0.123,-0.402,-0.717,0.831
2024-01-01 15:3:51.0300,0.246,-0.216,-0.523,0.617
2024-01-01 15:3:51.0400,0.453,-0.318,-0.395,0.68
2024-01-01 15:3:51.0500,0.284,-0.579,-0.536,0.839
2024-01-01 15:3:51.0790,0.091,-0.763,-0.427,0.879
2024-01-01 15:3:51.0790,0.091,-0.763,-0.427,0.879
2024-01-01 15:3:51.0810,0.091,-0.763,-0.427,0.879
2024-01-01 15:3:51.0890,-0.067,-1.121,-0.44,1.206
2024-01-01 15:3:51.0990,0.155,-1.134,-0.517,1.256
2024-01-01 15:3:51.1110,0.211,-0.987,-0.711,1.235
2024-01-01 15:3:51.1190,0.099,-1.061,-0.85,1.363
2024-01-01 15:3:51.1300,0.187,-1.066,-0.761,1.323
2024-01-01 15:3:51.1400,0.27,-0.901,-0.657,1.147
2024-01-01 15:3:51.1540,0.259,-0.727,-0.737,1.067
2024-01-01 15:3:51.1780,0.203,-0.625,-0.866,1.087
2024-01-01 15:3:51.1790,0.203,-0.625,-0.866,1.087
2024-01-01 15:3:51.1800,0.203,-0.625,-0.866,1.087
2024-01-01 15:3:51.1890,0.218,-0.709,-0.767,1.067
2024-01-01 15:3:51.2000,0.226,-0.765,-0.72,1.075
2024-01-01 15:3:51.2110,0.246,-0.802,-0.755,1.129
2024-01-01 15:3:51.2190,0.264,-0.82,-0.824,1.192
2024-01-01 15:3:51.2290,0.261,-0.819,-0.848,1.207
2024-01-01 15:3:51.2390,0.245,-0.795,-0.826,1.172
2024-01-01 15:3:51.2530,0.21,-0.74,-0.817,1.122
2024-01-01 15:3:51.2590,0.162,-0.66,-0.839,1.08
2024-01-01 15:3:51.2770,0.118,-0.597,-0.849,1.045
2024-01-01 15:3:51.2780,0.057,-0.575,-0.822,1.005
2024-01-01 15:3:51.2880,-0.022,-0.576,-0.783,0.972
2024-01-01 15:3:51.2980,-0.09,-0.57,-0.764,0.957
2024-01-01 15:3:51.3080,-0.116,-0.56,-0.775,0.963
2024-01-01 15:3:51.3180,-0.084,-0.545,-0.784,0.959
2024-01-01 15:3:51.3280,-0.017,-0.53,-0.771,0.936
2024-01-01 15:3:51.3380,0.06,-0.521,-0.752,0.917
2024-01-01 15:3:51.3480,0.113,-0.517,-0.737,0.907
2024-01-01 15:3:51.3580,0.138,-0.525,-0.716,0.899
2024-01-01 15:3:51.3760,0.141,-0.536,-0.687,0.883
2024-01-01 15:3:51.3780,0.112,-0.583,-0.68,0.903
2024-01-01 15:3:51.3880,0.089,-0.635,-0.678,0.933
2024-01-01 15:3:51.3980,0.084,-0.666,-0.663,0.943
2024-01-01 15:3:51.4080,0.095,-0.679,-0.641,0.939
2024-01-01 15:3:51.4180,0.101,-0.688,-0.616,0.929
2024-01-01 15:3:51.4280,0.095,-0.679,-0.604,0.914
2024-01-01 15:3:51.4380,0.088,-0.656,-0.591,0.887
2024-01-01 15:3:51.4520,0.08,-0.645,-0.577,0.869
2024-01-01 15:3:51.4580,0.053,-0.66,-0.591,0.888
2024-01-01 15:3:51.4760,-0.025,-0.722,-0.65,0.972
2024-01-01 15:3:51.4780,-0.168,-0.765,-0.721,1.065
2024-01-01 15:3:51.4870,-0.284,-0.759,-0.706,1.075
2024-01-01 15:3:51.4970,-0.309,-0.807,-0.622,1.065
2024-01-01 15:3:51.5070,-0.273,-0.887,-0.554,1.081
2024-01-01 15:3:51.5170,-0.251,-0.96,-0.551,1.135
2024-01-01 15:3:51.5270,-0.244,-1.0,-0.598,1.19
2024-01-01 15:3:51.5370,-0.25,-1.02,-0.621,1.22
2024-01-01 15:3:51.5470,-0.271,-1.052,-0.588,1.235
2024-01-01 15:3:51.5570,-0.3,-1.081,-0.549,1.249
2024-01-01 15:3:51.5700,-0.32,-1.074,-0.551,1.249
2024-01-01 15:3:51.5770,-0.316,-1.036,-0.593,1.235
2024-01-01 15:3:51.5860,-0.306,-0.989,-0.661,1.228
2024-01-01 15:3:51.5970,-0.309,-0.943,-0.732,1.233
2024-01-01 15:3:51.6060,-0.317,-0.905,-0.792,1.244
2024-01-01 15:3:51.6160,-0.321,-0.874,-0.818,1.239
2024-01-01 15:3:51.6260,-0.289,-0.847,-0.789,1.193
2024-01-01 15:3:51.6360,-0.211,-0.826,-0.728,1.121
2024-01-01 15:3:51.6460,-0.152,-0.811,-0.675,1.066
2024-01-01 15:3:51.6560,-0.137,-0.788,-0.685,1.053
2024-01-01 15:3:51.6700,-0.136,-0.759,-0.719,1.054
2024-01-01 15:3:51.6760,-0.12,-0.736,-0.696,1.02
2024-01-01 15:3:51.6860,-0.092,-0.724,-0.639,0.97
2024-01-01 15:3:51.6960,-0.054,-0.714,-0.626,0.951
2024-01-01 15:3:51.7060,-0.011,-0.69,-0.632,0.936
2024-01-01 15:3:51.7160,-0.003,-0.669,-0.635,0.922
2024-01-01 15:3:51.7260,0.002,-0.655,-0.663,0.932
2024-01-01 15:3:51.7350,0.035,-0.623,-0.692,0.932
2024-01-01 15:3:51.7470,0.08,-0.585,-0.712,0.925
2024-01-01 15:3:51.7550,0.126,-0.542,-0.727,0.916
2024-01-01 15:3:51.7690,0.18,-0.499,-0.734,0.906
2024-01-01 15:3:51.7750,0.24,-0.458,-0.733,0.897
2024-01-01 15:3:51.7850,0.285,-0.442,-0.735,0.904
2024-01-01 15:3:51.7950,0.285,-0.443,-0.72,0.892
2024-01-01 15:3:51.8050,0.235,-0.459,-0.664,0.841
2024-01-01 15:3:51.8150,0.16,-0.484,-0.589,0.779
2024-01-01 15:3:51.8250,0.088,-0.482,-0.53,0.722
2024-01-01 15:3:51.8360,0.029,-0.471,-0.518,0.701
2024-01-01 15:3:51.8460,-0.014,-0.469,-0.54,0.715
2024-01-01 15:3:51.8550,-0.033,-0.489,-0.558,0.743
2024-01-01 15:3:51.8760,0.005,-0.554,-0.644,0.85
2024-01-01 15:3:51.8760,0.005,-0.554,-0.644,0.85
2024-01-01 15:3:51.8850,0.028,-0.575,-0.703,0.909
2024-01-01 15:3:51.8960,0.068,-0.601,-0.757,0.969
2024-01-01 15:3:51.9050,0.128,-0.657,-0.806,1.048
2024-01-01 15:3:51.9150,0.169,-0.716,-0.841,1.117
2024-01-01 15:3:51.9270,0.161,-0.768,-0.861,1.165
2024-01-01 15:3:51.9350,0.138,-0.828,-0.868,1.207
2024-01-01 15:3:51.9500,0.114,-0.893,-0.863,1.247
2024-01-01 15:3:51.9550,0.098,-0.936,-0.849,1.267
2024-01-01 15:3:51.9750,0.047,-0.964,-0.811,1.261
2024-01-01 15:3:51.9750,0.047,-0.964,-0.811,1.261
2024-01-01 15:3:51.9840,0.015,-0.967,-0.791,1.249
2024-01-01 15:3:51.9960,-0.007,-0.982,-0.749,1.235
2024-01-01 15:3:52.0040,-0.03,-1.006,-0.701,1.227
2024-01-01 15:3:52.0140,-0.07,-1.016,-0.671,1.22
2024-01-01 15:3:52.0240,-0.107,-0.998,-0.661,1.202
2024-01-01 15:3:52.0340,-0.123,-0.96,-0.652,1.167
2024-01-01 15:3:52.0440,-0.112,-0.92,-0.629,1.12
2024-01-01 15:3:52.0540,-0.085,-0.876,-0.594,1.062
2024-01-01 15:3:52.0740,-0.014,-0.723,-0.579,0.926
2024-01-01 15:3:52.0740,-0.014,-0.723,-0.579,0.926
2024-01-01 15:3:52.0840,0.012,-0.632,-0.579,0.857
2024-01-01 15:3:52.0940,0.034,-0.56,-0.575,0.803
2024-01-01 15:3:52.1040,0.062,-0.507,-0.565,0.762
2024-01-01 15:3:52.1140,0.108,-0.476,-0.544,0.731
2024-01-01 15:3:52.1240,0.159,-0.472,-0.524,0.723
2024-01-01 15:3:52.1340,0.197,-0.488,-0.507,0.731
2024-01-01 15:3:52.1440,0.211,-0.529,-0.485,0.748
2024-01-01 15:3:52.1540,0.173,-0.597,-0.496,0.795
2024-01-01 15:3:52.1740,0.005,-0.768,-0.596,0.972
2024-01-01 15:3:52.1750,0.005,-0.768,-0.596,0.972
2024-01-01 15:3:52.1830,-0.144,-0.837,-0.699,1.1
2024-01-01 15:3:52.1930,-0.288,-0.842,-0.822,1.211
2024-01-01 15:3:52.2030,-0.407,-0.765,-0.888,1.241
2024-01-01 15:3:52.2130,-0.469,-0.661,-0.923,1.228
2024-01-01 15:3:52.2230,-0.454,-0.574,-0.953,1.202
2024-01-01 15:3:52.2330,-0.374,-0.509,-0.94,1.133
2024-01-01 15:3:52.2480,-0.25,-0.457,-0.864,1.009
2024-01-01 15:3:52.2530,-0.169,-0.447,-0.778,0.913
2024-01-01 15:3:52.2740,-0.205,-0.565,-0.759,0.968
2024-01-01 15:3:52.2750,-0.205,-0.565,-0.759,0.968
2024-01-01 15:3:52.2830,-0.256,-0.631,-0.741,1.006
2024-01-01 15:3:52.2950,-0.301,-0.688,-0.706,1.031
2024-01-01 15:3:52.3020,-0.313,-0.734,-0.695,1.058
2024-01-01 15:3:52.3130,-0.278,-0.737,-0.701,1.054
2024-01-01 15:3:52.3220,-0.196,-0.706,-0.692,1.008
2024-01-01 15:3:52.3330,-0.117,-0.674,-0.671,0.958
2024-01-01 15:3:52.3480,-0.069,-0.645,-0.651,0.919
2024-01-01 15:3:52.3520,-0.042,-0.621,-0.632,0.887
2024-01-01 15:3:52.3750,0.032,-0.649,-0.602,0.886
2024-01-01 15:3:52.3750,0.032,-0.649,-0.602,0.886
2024-01-01 15:3:52.3820,0.061,-0.697,-0.597,0.92
2024-01-01 15:3:52.3960,0.047,-0.754,-0.612,0.972
2024-01-01 15:3:52.4020,0.022,-0.817,-0.646,1.042
2024-01-01 15:3:52.4120,0.029,-0.871,-0.691,1.112
2024-01-01 15:3:52.4220,0.058,-0.93,-0.698,1.164
2024-01-01 15:3:52.4320,0.117,-0.984,-0.683,1.204
2024-01-01 15:3:52.4470,0.208,-1.004,-0.681,1.231
2024-01-01 15:3:52.4520,0.293,-0.978,-0.677,1.225
2024-01-01 15:3:52.4740,0.376,-0.877,-0.685,1.175
2024-01-01 15:3:52.4750,0.376,-0.877,-0.685,1.175
2024-01-01 15:3:52.4810,0.337,-0.794,-0.714,1.12
2024-01-01 15:3:52.4950,0.278,-0.706,-0.703,1.034
2024-01-01 15:3:52.5010,0.228,-0.663,-0.66,0.963
2024-01-01 15:3:52.5120,0.177,-0.682,-0.683,0.981
2024-01-01 15:3:52.5210,0.14,-0.716,-0.732,1.033
2024-01-01 15:3:52.5310,0.15,-0.769,-0.711,1.058
2024-01-01 15:3:52.5470,0.173,-0.865,-0.64,1.09
2024-01-01 15:3:52.5510,0.179,-0.974,-0.575,1.145
2024-01-01 15:3:52.5750,0.136,-0.991,-0.577,1.155
2024-01-01 15:3:52.5750,0.136,-0.991,-0.577,1.155
2024-01-01 15:3:52.5810,0.159,-0.877,-0.649,1.103
2024-01-01 15:3:52.5950,0.206,-0.752,-0.738,1.074
2024-01-01 15:3:52.6010,0.255,-0.628,-0.788,1.039
2024-01-01 15:3:52.6110,0.257,-0.531,-0.796,0.991
2024-01-01 15:3:52.6210,0.197,-0.477,-0.822,0.971
2024-01-01 15:3:52.6310,0.096,-0.467,-0.849,0.974
2024-01-01 15:3:52.6470,0.011,-0.458,-0.818,0.938
2024-01-01 15:3:52.6510,-0.047,-0.445,-0.797,0.914
2024-01-01 15:3:52.6760,-0.06,-0.413,-0.835,0.933
2024-01-01 15:3:52.6760,-0.06,-0.413,-0.835,0.933
2024-01-01 15:3:52.6800,-0.018,-0.395,-0.839,0.928
2024-01-01 15:3:52.6950,0.003,-0.382,-0.846,0.928
2024-01-01 15:3:52.7000,0.009,-0.373,-0.855,0.933
2024-01-01 15:3:52.7100,0.006,-0.393,-0.86,0.946
2024-01-01 15:3:52.7200,-0.002,-0.437,-0.846,0.952
2024-01-01 15:3:52.7300,-0.015,-0.49,-0.814,0.95
2024-01-01 15:3:52.7470,-0.021,-0.535,-0.776,0.943
2024-01-01 15:3:52.7500,0.0,-0.55,-0.73,0.914
2024-01-01 15:3:52.7740,0.049,-0.574,-0.68,0.891
2024-01-01 15:3:52.7740,0.049,-0.574,-0.68,0.891
2024-01-01 15:3:52.7800,0.06,-0.585,-0.646,0.874
2024-01-01 15:3:52.7900,0.062,-0.614,-0.616,0.872
2024-01-01 15:3:52.8000,0.012,-0.681,-0.633,0.93
2024-01-01 15:3:52.8100,-0.096,-0.758,-0.691,1.03
2024-01-01 15:3:52.8200,-0.2,-0.805,-0.708,1.091
2024-01-01 15:3:52.8300,-0.236,-0.865,-0.631,1.096
2024-01-01 15:3:52.8400,-0.26,-0.954,-0.543,1.128
2024-01-01 15:3:52.8610,-0.299,-1.129,-0.493,1.268
2024-01-01 15:3:52.8620,-0.299,-1.129,-0.493,1.268
2024-01-01 15:3:52.8690,-0.224,-1.162,-0.496,1.283
2024-01-01 15:3:52.8790,-0.157,-1.167,-0.498,1.278
2024-01-01 15:3:52.8890,-0.138,-1.167,-0.507,1.28
2024-01-01 15:3:52.8990,-0.155,-1.162,-0.512,1.279
2024-01-01 15:3:52.9090,-0.182,-1.163,-0.531,1.291
2024-01-01 15:3:52.9190,-0.215,-1.119,-0.568,1.273
2024-01-01 15:3:52.9290,-0.249,-1.05,-0.656,1.263
2024-01-01 15:3:52.9600,-0.341,-0.883,-0.764,1.216
2024-01-01 15:3:52.9610,-0.341,-0.883,-0.764,1.216
2024-01-01 15:3:52.9610,-0.341,-0.883,-0.764,1.216
2024-01-01 15:3:52.9690,-0.252,-0.817,-0.717,1.116
2024-01-01 15:3:52.9790,-0.177,-0.726,-0.68,1.01
2024-01-01 15:3:52.9880,-0.159,-0.64,-0.651,0.927
2024-01-01 15:3:52.9990,-0.143,-0.587,-0.648,0.886
2024-01-01 15:3:53.0090,-0.131,-0.557,-0.63,0.851
2024-01-01 15:3:53.0180,-0.129,-0.555,-0.59,0.82
2024-01-01 15:3:53.0290,-0.133,-0.587,-0.606,0.854
2024-01-01 15:3:53.0380,-0.144,-0.627,-0.694,0.946
2024-01-01 15:3:53.0600,-0.108,-0.601,-0.82,1.022
2024-01-01 15:3:53.0610,-0.108,-0.601,-0.82,1.022
2024-01-01 15:3:53.0680,-0.013,-0.558,-0.821,0.993
2024-01-01 15:3:53.0780,0.111,-0.519,-0.837,0.991
2024-01-01 15:3:53.0880,0.218,-0.476,-0.869,1.015
2024-01-01 15:3:53.0980,0.284,-0.443,-0.887,1.031
